Team,Player,Position,On_start,Points_Average,Last_5_games_points,J_4,J_3,J_2,J_1,J_Actual,Avg_last_5_games,Value,Squad_Average_Points,J_4_Squad_Points,J_3_Squad_Points,J_2_Squad_Points,J_1_Squad_Points,J_Actual_Squad_Points,Squad_Avg_last_5_Games,Value_Squad,vs,Vs_Team,Vs_Squad_Average_Points,J_4_Vs_Squad_Points,J_3_Vs_Squad_Points,J_2_Vs_Squad_Points,J_1_Vs_Squad_Points,J_Actual_Vs_Squad_Points,Vs_Squad_Avg_last_5_Games,Vs_Value_Squad,Team_clas,Vs_Team_clas,Jugador,Target
Celta Vigo,Miguel Rodríguez,DL,0,0.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,210000,77.7,51,42,64,62,44,52.6,70630000,Athletic Club,Athletic Club,92.1,84,54,66,77,60,68.2,72590000,12,8,Miguel Rodríguez,0.0
Celta Vigo,Lautaro de León,DL,0,0.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,350000,77.7,51,42,64,62,44,52.6,70630000,Athletic Club,Athletic Club,92.1,84,54,66,77,60,68.2,72590000,12,8,Lautaro de León,0.0
Sevilla,Bono,PT,81,5.7,"['8', '2', '-', '8', '3']",8,2,0,8,3,4.2,4790000,121.7,71,55,74,50,104,70.8,109980000,Real Madrid,Real Madrid,130.0,96,88,34,70,100,77.60000000000001,148200000,3,1,Bono,0.0
Sevilla,Dmitrovic,PT,16,5.6,"['-', '-', '9', '-', '-']",0,0,9,0,0,1.8,1030000,121.7,71,55,74,50,104,70.8,109980000,Real Madrid,Real Madrid,130.0,96,88,34,70,100,77.60000000000001,148200000,3,1,Dmitrovic,0.0
Sevilla,Javi Díaz,PT,3,2.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,230000,121.7,71,55,74,50,104,70.8,109980000,Real Madrid,Real Madrid,130.0,96,88,34,70,100,77.60000000000001,148200000,3,1,Javi Díaz,0.0
Sevilla,Diego Carlos,DF,87,5.9,"['-', '-', '-', '7', '14']",0,0,0,7,14,4.2,7520000,121.7,71,55,74,50,104,70.8,109980000,Real Madrid,Real Madrid,130.0,96,88,34,70,100,77.60000000000001,148200000,3,1,Diego Carlos,2.0
Sevilla,Marcos Acuña,DF,61,5.7,"['5', '4', '-', '-', '-']",5,4,0,0,0,1.8,5530000,121.7,71,55,74,50,104,70.8,109980000,Real Madrid,Real Madrid,130.0,96,88,34,70,100,77.60000000000001,148200000,3,1,Marcos Acuña,2.0
Sevilla,Kounde,DF,77,4.8,"['9', '6', '8', '6', '7']",9,6,8,6,7,7.2,6360000,121.7,71,55,74,50,104,70.8,109980000,Real Madrid,Real Madrid,130.0,96,88,34,70,100,77.60000000000001,148200000,3,1,Kounde,4.0
Sevilla,Jesús Navas,DF,45,5.2,"['7', '1', '6', '2', '6']",7,1,6,2,6,4.4,6710000,121.7,71,55,74,50,104,70.8,109980000,Real Madrid,Real Madrid,130.0,96,88,34,70,100,77.60000000000001,148200000,3,1,Jesús Navas,1.0
Sevilla,Gonzalo Montiel,DF,42,4.1,"['-', '-', '2', '2', '-']",0,0,2,2,0,0.8,1590000,121.7,71,55,74,50,104,70.8,109980000,Real Madrid,Real Madrid,130.0,96,88,34,70,100,77.60000000000001,148200000,3,1,Gonzalo Montiel,0.0
Sevilla,Augustinsson,DF,29,3.3,"['2', '2', '7', '4', '4']",2,2,7,4,4,3.8,800000,121.7,71,55,74,50,104,70.8,109980000,Real Madrid,Real Madrid,130.0,96,88,34,70,100,77.60000000000001,148200000,3,1,Augustinsson,3.0
Sevilla,Rekik,DF,35,3.4,"['-', '-', '-', '2', '-']",0,0,0,2,0,0.4,1000000,121.7,71,55,74,50,104,70.8,109980000,Real Madrid,Real Madrid,130.0,96,88,34,70,100,77.60000000000001,148200000,3,1,Rekik,0.0
Sevilla,José Ángel Carmona,DF,0,3.0,"['-', '3', '-', '-', '-']",0,3,0,0,0,0.6,260000,121.7,71,55,74,50,104,70.8,109980000,Real Madrid,Real Madrid,130.0,96,88,34,70,100,77.60000000000001,148200000,3,1,José Ángel Carmona,0.0
Sevilla,Rakitic,MD,68,5.5,"['5', '4', '5', '1', '11']",5,4,5,1,11,5.2,8380000,121.7,71,55,74,50,104,70.8,109980000,Real Madrid,Real Madrid,130.0,96,88,34,70,100,77.60000000000001,148200000,3,1,Rakitic,10.0
Sevilla,Joan Jordan,MD,81,4.2,"['4', '-', '2', '5', '6']",4,0,2,5,6,3.4,5580000,121.7,71,55,74,50,104,70.8,109980000,Real Madrid,Real Madrid,130.0,96,88,34,70,100,77.60000000000001,148200000,3,1,Joan Jordan,2.0
Sevilla,Papu Gómez,MD,42,5.0,"['-', '-', '-', '-', '11']",0,0,0,0,11,2.2,4390000,121.7,71,55,74,50,104,70.8,109980000,Real Madrid,Real Madrid,130.0,96,88,34,70,100,77.60000000000001,148200000,3,1,Papu Gómez,2.0
Sevilla,Fernando Reges,MD,68,4.3,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,3830000,121.7,71,55,74,50,104,70.8,109980000,Real Madrid,Real Madrid,130.0,96,88,34,70,100,77.60000000000001,148200000,3,1,Fernando Reges,0.0
Sevilla,Delaney,MD,39,4.4,"['5', '11', '6', '-', '-']",5,11,6,0,0,4.4,2890000,121.7,71,55,74,50,104,70.8,109980000,Real Madrid,Real Madrid,130.0,96,88,34,70,100,77.60000000000001,148200000,3,1,Delaney,0.0
Sevilla,Óliver Torres,MD,32,3.7,"['3', '2', '7', '-', '6']",3,2,7,0,6,3.6,1660000,121.7,71,55,74,50,104,70.8,109980000,Real Madrid,Real Madrid,130.0,96,88,34,70,100,77.60000000000001,148200000,3,1,Óliver Torres,2.0
Sevilla,Gudelj,MD,23,3.8,"['6', '4', '8', '4', '2']",6,4,8,4,2,4.8,980000,121.7,71,55,74,50,104,70.8,109980000,Real Madrid,Real Madrid,130.0,96,88,34,70,100,77.60000000000001,148200000,3,1,Gudelj,2.0
Sevilla,Pedro Ortiz,MD,0,5.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,260000,121.7,71,55,74,50,104,70.8,109980000,Real Madrid,Real Madrid,130.0,96,88,34,70,100,77.60000000000001,148200000,3,1,Pedro Ortiz,0.0
Sevilla,Luismi Cruz,MD,0,3.0,"['3', '-', '-', '-', '-']",3,0,0,0,0,0.6,340000,121.7,71,55,74,50,104,70.8,109980000,Real Madrid,Real Madrid,130.0,96,88,34,70,100,77.60000000000001,148200000,3,1,Luismi Cruz,0.0
Sevilla,Juanlu Sánchez,MD,0,2.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,330000,121.7,71,55,74,50,104,70.8,109980000,Real Madrid,Real Madrid,130.0,96,88,34,70,100,77.60000000000001,148200000,3,1,Juanlu Sánchez,0.0
Sevilla,Rafa Mir,DL,55,4.4,"['2', '2', '-', '2', '9']",2,2,0,2,9,3.0,6560000,121.7,71,55,74,50,104,70.8,109980000,Real Madrid,Real Madrid,130.0,96,88,34,70,100,77.60000000000001,148200000,3,1,Rafa Mir,-1.0
Sevilla,Ocampos,DL,65,4.4,"['4', '2', '1', '0', '10']",4,2,1,0,10,3.4,7280000,121.7,71,55,74,50,104,70.8,109980000,Real Madrid,Real Madrid,130.0,96,88,34,70,100,77.60000000000001,148200000,3,1,Ocampos,2.0
Sevilla,Erik Lamela,DL,19,5.3,"['-', '-', '5', '2', '4']",0,0,5,2,4,2.2,5910000,121.7,71,55,74,50,104,70.8,109980000,Real Madrid,Real Madrid,130.0,96,88,34,70,100,77.60000000000001,148200000,3,1,Erik Lamela,8.0
Sevilla,En-Nesyri,DL,32,3.5,"['2', '2', '2', '2', '2']",2,2,2,2,2,2.0,5590000,121.7,71,55,74,50,104,70.8,109980000,Real Madrid,Real Madrid,130.0,96,88,34,70,100,77.60000000000001,148200000,3,1,En-Nesyri,0.0
Sevilla,Munir El Haddadi,DL,13,3.4,"['2', '2', '2', '-', '-']",2,2,2,0,0,1.2,1220000,121.7,71,55,74,50,104,70.8,109980000,Real Madrid,Real Madrid,130.0,96,88,34,70,100,77.60000000000001,148200000,3,1,Munir El Haddadi,0.0
Sevilla,Jesús Corona,DL,23,3.7,"['4', '6', '2', '2', '8']",4,6,2,2,8,4.4,7850000,121.7,71,55,74,50,104,70.8,109980000,Real Madrid,Real Madrid,130.0,96,88,34,70,100,77.60000000000001,148200000,3,1,Jesús Corona,5.0
Sevilla,Suso,DL,19,3.4,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,920000,121.7,71,55,74,50,104,70.8,109980000,Real Madrid,Real Madrid,130.0,96,88,34,70,100,77.60000000000001,148200000,3,1,Suso,0.0
Sevilla,Martial,DL,19,2.3,"['-', '2', '2', '1', '1']",0,2,2,1,1,1.2,9900000,121.7,71,55,74,50,104,70.8,109980000,Real Madrid,Real Madrid,130.0,96,88,34,70,100,77.60000000000001,148200000,3,1,Martial,2.0
Sevilla,Iván Romero,DL,6,1.7,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,290000,121.7,71,55,74,50,104,70.8,109980000,Real Madrid,Real Madrid,130.0,96,88,34,70,100,77.60000000000001,148200000,3,1,Iván Romero,0.0
Athletic Club,Unai Simón,PT,88,4.4,"['5', '2', '2', '5', '1']",5,2,2,5,1,3.0,3500000,91.2,54,66,77,60,46,60.6,72130000,Cádiz,Cádiz,96.3,45,74,46,41,64,54.0,47270000,8,16,Unai Simón,0.0
Athletic Club,Agirrezabala,PT,13,5.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,370000,91.2,54,66,77,60,46,60.6,72130000,Cádiz,Cádiz,96.3,45,74,46,41,64,54.0,47270000,8,16,Agirrezabala,4.0
Athletic Club,Ezkieta,PT,0,0.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,180000,91.2,54,66,77,60,46,60.6,72130000,Cádiz,Cádiz,96.3,45,74,46,41,64,54.0,47270000,8,16,Ezkieta,0.0
Athletic Club,Iñigo Martínez,DF,63,5.5,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,5540000,91.2,54,66,77,60,46,60.6,72130000,Cádiz,Cádiz,96.3,45,74,46,41,64,54.0,47270000,8,16,Iñigo Martínez,0.0
Athletic Club,Daniel Vivian,DF,59,5.4,"['4', '6', '2', '3', '4']",4,6,2,3,4,3.8,3620000,91.2,54,66,77,60,46,60.6,72130000,Cádiz,Cádiz,96.3,45,74,46,41,64,54.0,47270000,8,16,Daniel Vivian,0.0
Athletic Club,Yeray Álvarez,DF,56,4.6,"['4', '4', '-', '3', '3']",4,4,0,3,3,2.8,2940000,91.2,54,66,77,60,46,60.6,72130000,Cádiz,Cádiz,96.3,45,74,46,41,64,54.0,47270000,8,16,Yeray Álvarez,2.0
Athletic Club,Lekue,DF,66,3.6,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,1370000,91.2,54,66,77,60,46,60.6,72130000,Cádiz,Cádiz,96.3,45,74,46,41,64,54.0,47270000,8,16,Lekue,2.0
Athletic Club,De Marcos,DF,44,4.8,"['2', '2', '3', '3', '-']",2,2,3,3,0,2.0,1680000,91.2,54,66,77,60,46,60.6,72130000,Cádiz,Cádiz,96.3,45,74,46,41,64,54.0,47270000,8,16,De Marcos,4.0
Athletic Club,Balenziaga,DF,69,3.2,"['3', '-', '-', '6', '-']",3,0,0,6,0,1.8,1220000,91.2,54,66,77,60,46,60.6,72130000,Cádiz,Cádiz,96.3,45,74,46,41,64,54.0,47270000,8,16,Balenziaga,0.0
Athletic Club,Yuri Berchiche,DF,19,5.8,"['4', '13', '8', '-', '1']",4,13,8,0,1,5.2,4740000,91.2,54,66,77,60,46,60.6,72130000,Cádiz,Cádiz,96.3,45,74,46,41,64,54.0,47270000,8,16,Yuri Berchiche,0.0
Athletic Club,Unai Núñez,DF,22,2.7,"['-', '-', '4', '-', '-']",0,0,4,0,0,0.8,490000,91.2,54,66,77,60,46,60.6,72130000,Cádiz,Cádiz,96.3,45,74,46,41,64,54.0,47270000,8,16,Unai Núñez,-1.0
Athletic Club,Álex Petxarroman,DF,3,1.8,"['-', '2', '3', '4', '0']",0,2,3,4,0,1.8,520000,91.2,54,66,77,60,46,60.6,72130000,Cádiz,Cádiz,96.3,45,74,46,41,64,54.0,47270000,8,16,Álex Petxarroman,0.0
Athletic Club,Capa,DF,0,0.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,560000,91.2,54,66,77,60,46,60.6,72130000,Cádiz,Cádiz,96.3,45,74,46,41,64,54.0,47270000,8,16,Capa,0.0
Athletic Club,Muniain,MD,88,6.8,"['9', '8', '4', '9', '4']",9,8,4,9,4,6.8,11080000,91.2,54,66,77,60,46,60.6,72130000,Cádiz,Cádiz,96.3,45,74,46,41,64,54.0,47270000,8,16,Muniain,6.0
Athletic Club,Álex Berenguer,MD,69,4.1,"['4', '8', '13', '2', '4']",4,8,13,2,4,6.2,4630000,91.2,54,66,77,60,46,60.6,72130000,Cádiz,Cádiz,96.3,45,74,46,41,64,54.0,47270000,8,16,Álex Berenguer,0.0
Athletic Club,Unai Vencedor,MD,81,3.3,"['5', '1', '3', '3', '5']",5,1,3,3,5,3.4,2140000,91.2,54,66,77,60,46,60.6,72130000,Cádiz,Cádiz,96.3,45,74,46,41,64,54.0,47270000,8,16,Unai Vencedor,4.0
Athletic Club,Mikel Vesga,MD,41,2.7,"['2', '5', '4', '1', '3']",2,5,4,1,3,3.0,1330000,91.2,54,66,77,60,46,60.6,72130000,Cádiz,Cádiz,96.3,45,74,46,41,64,54.0,47270000,8,16,Mikel Vesga,0.0
Athletic Club,Dani García,MD,69,2.7,"['-', '-', '-', '2', '-']",0,0,0,2,0,0.4,1030000,91.2,54,66,77,60,46,60.6,72130000,Cádiz,Cádiz,96.3,45,74,46,41,64,54.0,47270000,8,16,Dani García,2.0
Athletic Club,Nico Williams,MD,19,2.3,"['3', '1', '2', '2', '2']",3,1,2,2,2,2.0,4030000,91.2,54,66,77,60,46,60.6,72130000,Cádiz,Cádiz,96.3,45,74,46,41,64,54.0,47270000,8,16,Nico Williams,0.0
Athletic Club,Zarraga,MD,25,2.6,"['2', '-', '2', '2', '2']",2,0,2,2,2,1.6,970000,91.2,54,66,77,60,46,60.6,72130000,Cádiz,Cádiz,96.3,45,74,46,41,64,54.0,47270000,8,16,Zarraga,1.0
Athletic Club,Nico Serrano,MD,9,3.0,"['2', '1', '-', '-', '4']",2,1,0,0,4,1.4,550000,91.2,54,66,77,60,46,60.6,72130000,Cádiz,Cádiz,96.3,45,74,46,41,64,54.0,47270000,8,16,Nico Serrano,3.0
Athletic Club,Williams,DL,84,5.0,"['1', '5', '6', '4', '4']",1,5,6,4,4,4.0,9780000,91.2,54,66,77,60,46,60.6,72130000,Cádiz,Cádiz,96.3,45,74,46,41,64,54.0,47270000,8,16,Williams,3.0
Athletic Club,Raúl García,DL,59,4.5,"['2', '2', '5', '9', '5']",2,2,5,9,5,4.6,4580000,91.2,54,66,77,60,46,60.6,72130000,Cádiz,Cádiz,96.3,45,74,46,41,64,54.0,47270000,8,16,Raúl García,5.0
Athletic Club,Sancet,DL,50,4.7,"['2', '2', '6', '2', '2']",2,2,6,2,2,2.8,4480000,91.2,54,66,77,60,46,60.6,72130000,Cádiz,Cádiz,96.3,45,74,46,41,64,54.0,47270000,8,16,Sancet,8.0
Athletic Club,Villalibre,DL,6,2.7,"['-', '4', '10', '-', '2']",0,4,10,0,2,3.2,800000,91.2,54,66,77,60,46,60.6,72130000,Cádiz,Cádiz,96.3,45,74,46,41,64,54.0,47270000,8,16,Villalibre,0.0
Atlético Madrid,Oblak,PT,100,3.1,"['1', '8', '1', '4', '3']",1,8,1,4,3,3.4,4020000,94.0,51,65,79,53,57,61.0,125090000,Granada,Granada,87.7,59,81,65,48,44,59.4,48420000,4,17,Oblak,6.0
Atlético Madrid,Lecomte,PT,0,0.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,260000,94.0,51,65,79,53,57,61.0,125090000,Granada,Granada,87.7,59,81,65,48,44,59.4,48420000,4,17,Lecomte,0.0
Atlético Madrid,Savic,DF,72,4.2,"['5', '6', '2', '4', '1']",5,6,2,4,1,3.6,4340000,94.0,51,65,79,53,57,61.0,125090000,Granada,Granada,87.7,59,81,65,48,44,59.4,48420000,4,17,Savic,4.0
Atlético Madrid,José Giménez,DF,63,4.8,"['7', '5', '4', '-', '-']",7,5,4,0,0,3.2,3200000,94.0,51,65,79,53,57,61.0,125090000,Granada,Granada,87.7,59,81,65,48,44,59.4,48420000,4,17,José Giménez,2.0
Atlético Madrid,Mario Hermoso,DF,59,3.6,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,2280000,94.0,51,65,79,53,57,61.0,125090000,Granada,Granada,87.7,59,81,65,48,44,59.4,48420000,4,17,Mario Hermoso,0.0
Atlético Madrid,Renan Lodi,DF,38,3.2,"['3', '3', '0', '2', '2']",3,3,0,2,2,2.0,3750000,94.0,51,65,79,53,57,61.0,125090000,Granada,Granada,87.7,59,81,65,48,44,59.4,48420000,4,17,Renan Lodi,2.0
Atlético Madrid,Felipe,DF,44,3.2,"['2', '-', '-', '4', '4']",2,0,0,4,4,2.0,2120000,94.0,51,65,79,53,57,61.0,125090000,Granada,Granada,87.7,59,81,65,48,44,59.4,48420000,4,17,Felipe,0.0
Atlético Madrid,Vrsaljko,DF,25,3.8,"['-', '-', '6', '1', '2']",0,0,6,1,2,1.8,1690000,94.0,51,65,79,53,57,61.0,125090000,Granada,Granada,87.7,59,81,65,48,44,59.4,48420000,4,17,Vrsaljko,3.0
Atlético Madrid,Reinildo Mandava,DF,28,3.9,"['4', '6', '4', '2', '4']",4,6,4,2,4,4.0,4610000,94.0,51,65,79,53,57,61.0,125090000,Granada,Granada,87.7,59,81,65,48,44,59.4,48420000,4,17,Reinildo Mandava,4.0
Atlético Madrid,Ferreira Carrasco,MD,69,5.7,"['1', '-', '4', '7', '17']",1,0,4,7,17,5.8,7900000,94.0,51,65,79,53,57,61.0,125090000,Granada,Granada,87.7,59,81,65,48,44,59.4,48420000,4,17,Ferreira Carrasco,0.0
Atlético Madrid,Rodrigo de Paul,MD,63,4.8,"['13', '7', '4', '4', '3']",13,7,4,4,3,6.2,6650000,94.0,51,65,79,53,57,61.0,125090000,Granada,Granada,87.7,59,81,65,48,44,59.4,48420000,4,17,Rodrigo de Paul,2.0
Atlético Madrid,Lemar,MD,53,5.0,"['-', '-', '2', '2', '2']",0,0,2,2,2,1.2,5820000,94.0,51,65,79,53,57,61.0,125090000,Granada,Granada,87.7,59,81,65,48,44,59.4,48420000,4,17,Lemar,5.0
Atlético Madrid,Kondogbia,MD,50,4.8,"['-', '4', '4', '4', '-1']",0,4,4,4,-1,2.2,3610000,94.0,51,65,79,53,57,61.0,125090000,Granada,Granada,87.7,59,81,65,48,44,59.4,48420000,4,17,Kondogbia,5.0
Atlético Madrid,Marcos Llorente,MD,75,4.2,"['2', '5', '2', '4', '3']",2,5,2,4,3,3.2,7900000,94.0,51,65,79,53,57,61.0,125090000,Granada,Granada,87.7,59,81,65,48,44,59.4,48420000,4,17,Marcos Llorente,5.0
Atlético Madrid,Koke,MD,75,3.9,"['1', '10', '-', '2', '4']",1,10,0,2,4,3.4,4100000,94.0,51,65,79,53,57,61.0,125090000,Granada,Granada,87.7,59,81,65,48,44,59.4,48420000,4,17,Koke,1.0
Atlético Madrid,Daniel Wass,MD,59,3.8,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,3650000,94.0,51,65,79,53,57,61.0,125090000,Granada,Granada,87.7,59,81,65,48,44,59.4,48420000,4,17,Daniel Wass,0.0
Atlético Madrid,Héctor Herrera,MD,22,3.8,"['3', '2', '-', '-', '-']",3,2,0,0,0,1.0,2100000,94.0,51,65,79,53,57,61.0,125090000,Granada,Granada,87.7,59,81,65,48,44,59.4,48420000,4,17,Héctor Herrera,6.0
Atlético Madrid,Carlos Martín,MD,0,3.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,280000,94.0,51,65,79,53,57,61.0,125090000,Granada,Granada,87.7,59,81,65,48,44,59.4,48420000,4,17,Carlos Martín,0.0
Atlético Madrid,Javi Serrano,MD,0,-1.3,"['-7', '-', '-', '-', '-']",-7,0,0,0,0,-1.4,630000,94.0,51,65,79,53,57,61.0,125090000,Granada,Granada,87.7,59,81,65,48,44,59.4,48420000,4,17,Javi Serrano,0.0
Atlético Madrid,Correa,DL,59,5.4,"['2', '-7', '-', '-', '3']",2,-7,0,0,3,-0.4,12050000,94.0,51,65,79,53,57,61.0,125090000,Granada,Granada,87.7,59,81,65,48,44,59.4,48420000,4,17,Correa,2.0
Atlético Madrid,Luis Suárez,DL,56,5.2,"['3', '4', '15', '4', '-']",3,4,15,4,0,5.2,10710000,94.0,51,65,79,53,57,61.0,125090000,Granada,Granada,87.7,59,81,65,48,44,59.4,48420000,4,17,Luis Suárez,2.0
Atlético Madrid,João Félix,DL,41,6.3,"['9', '7', '18', '3', '1']",9,7,18,3,1,7.6,15660000,94.0,51,65,79,53,57,61.0,125090000,Granada,Granada,87.7,59,81,65,48,44,59.4,48420000,4,17,João Félix,6.0
Atlético Madrid,Griezmann,DL,59,4.9,"['2', '5', '4', '4', '2']",2,5,4,4,2,3.4,12730000,94.0,51,65,79,53,57,61.0,125090000,Granada,Granada,87.7,59,81,65,48,44,59.4,48420000,4,17,Griezmann,0.0
Atlético Madrid,Matheus Cunha,DL,16,4.7,"['-', '-', '9', '2', '7']",0,0,9,2,7,3.6,5030000,94.0,51,65,79,53,57,61.0,125090000,Granada,Granada,87.7,59,81,65,48,44,59.4,48420000,4,17,Matheus Cunha,2.0
Osasuna,Sergio Herrera,PT,97,4.7,"['2', '4', '1', '8', '4']",2,4,1,8,4,3.8,3700000,81.1,29,86,43,68,41,53.4,53760000,Real Madrid,Real Madrid,129.5,88,34,70,100,79,74.2,147090000,9,1,Sergio Herrera,1.0
Osasuna,Juan Pérez,PT,3,-2.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,230000,81.1,29,86,43,68,41,53.4,53760000,Real Madrid,Real Madrid,129.5,88,34,70,100,79,74.2,147090000,9,1,Juan Pérez,0.0
Osasuna,David García Zub.,DF,94,5.6,"['2', '5', '1', '7', '3']",2,5,1,7,3,3.6,5260000,81.1,29,86,43,68,41,53.4,53760000,Real Madrid,Real Madrid,129.5,88,34,70,100,79,74.2,147090000,9,1,David García Zub.,0.0
Osasuna,Nacho Vidal,DF,91,4.1,"['0', '2', '2', '4', '2']",0,2,2,4,2,2.0,2710000,81.1,29,86,43,68,41,53.4,53760000,Real Madrid,Real Madrid,129.5,88,34,70,100,79,74.2,147090000,9,1,Nacho Vidal,4.0
Osasuna,Manu Sánchez,DF,69,3.5,"['-', '4', '1', '6', '2']",0,4,1,6,2,2.6,1550000,81.1,29,86,43,68,41,53.4,53760000,Real Madrid,Real Madrid,129.5,88,34,70,100,79,74.2,147090000,9,1,Manu Sánchez,4.0
Osasuna,José Ángel Cote,DF,31,3.0,"['-1', '-', '1', '2', '3']",-1,0,1,2,3,1.0,910000,81.1,29,86,43,68,41,53.4,53760000,Real Madrid,Real Madrid,129.5,88,34,70,100,79,74.2,147090000,9,1,José Ángel Cote,0.0
Osasuna,Unai García,DF,41,3.8,"['5', '-', '-', '-', '-']",5,0,0,0,0,1.0,770000,81.1,29,86,43,68,41,53.4,53760000,Real Madrid,Real Madrid,129.5,88,34,70,100,79,74.2,147090000,9,1,Unai García,0.0
Osasuna,Juan Cruz,DF,56,2.9,"['2', '2', '2', '-', '-']",2,2,2,0,0,1.2,930000,81.1,29,86,43,68,41,53.4,53760000,Real Madrid,Real Madrid,129.5,88,34,70,100,79,74.2,147090000,9,1,Juan Cruz,2.0
Osasuna,Aridane Hernández,DF,25,2.7,"['4', '-', '1', '4', '2']",4,0,1,4,2,2.2,1640000,81.1,29,86,43,68,41,53.4,53760000,Real Madrid,Real Madrid,129.5,88,34,70,100,79,74.2,147090000,9,1,Aridane Hernández,0.0
Osasuna,Ramalho,DF,3,5.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,250000,81.1,29,86,43,68,41,53.4,53760000,Real Madrid,Real Madrid,129.5,88,34,70,100,79,74.2,147090000,9,1,Ramalho,0.0
Osasuna,Roberto Torres,MD,16,3.8,"['2', '3', '2', '4', '-']",2,3,2,4,0,2.2,1940000,81.1,29,86,43,68,41,53.4,53760000,Real Madrid,Real Madrid,129.5,88,34,70,100,79,74.2,147090000,9,1,Roberto Torres,4.0
Osasuna,Unai Dufur,DF,3,2.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,250000,81.1,29,86,43,68,41,53.4,53760000,Real Madrid,Real Madrid,129.5,88,34,70,100,79,74.2,147090000,9,1,Unai Dufur,2.0
Osasuna,Jesús Areso,DF,6,0.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,270000,81.1,29,86,43,68,41,53.4,53760000,Real Madrid,Real Madrid,129.5,88,34,70,100,79,74.2,147090000,9,1,Jesús Areso,0.0
Osasuna,Rubén García,MD,84,4.8,"['1', '10', '5', '2', '3']",1,10,5,2,3,4.2,6410000,81.1,29,86,43,68,41,53.4,53760000,Real Madrid,Real Madrid,129.5,88,34,70,100,79,74.2,147090000,9,1,Rubén García,4.0
Osasuna,Jon Moncayola,MD,91,4.4,"['1', '4', '4', '6', '2']",1,4,4,6,2,3.4,4500000,81.1,29,86,43,68,41,53.4,53760000,Real Madrid,Real Madrid,129.5,88,34,70,100,79,74.2,147090000,9,1,Jon Moncayola,4.0
Osasuna,Lucas Torró,MD,91,4.7,"['2', '7', '2', '4', '4']",2,7,2,4,4,3.8,3680000,81.1,29,86,43,68,41,53.4,53760000,Real Madrid,Real Madrid,129.5,88,34,70,100,79,74.2,147090000,9,1,Lucas Torró,2.0
Osasuna,Brasanac,MD,69,2.9,"['1', '11', '4', '-', '-2']",1,11,4,0,-2,2.8,1060000,81.1,29,86,43,68,41,53.4,53760000,Real Madrid,Real Madrid,129.5,88,34,70,100,79,74.2,147090000,9,1,Brasanac,1.0
Osasuna,Javi Martínez Calvo,MD,19,3.3,"['4', '-', '2', '2', '2']",4,0,2,2,2,2.0,780000,81.1,29,86,43,68,41,53.4,53760000,Real Madrid,Real Madrid,129.5,88,34,70,100,79,74.2,147090000,9,1,Javi Martínez Calvo,0.0
Osasuna,Kike Barja,MD,25,2.7,"['-', '-', '-', '2', '-']",0,0,0,2,0,0.4,950000,81.1,29,86,43,68,41,53.4,53760000,Real Madrid,Real Madrid,129.5,88,34,70,100,79,74.2,147090000,9,1,Kike Barja,4.0
Osasuna,Oier,MD,19,1.4,"['-', '2', '-', '-', '1']",0,2,0,0,1,0.6,390000,81.1,29,86,43,68,41,53.4,53760000,Real Madrid,Real Madrid,129.5,88,34,70,100,79,74.2,147090000,9,1,Oier,0.0
Osasuna,Iñigo Pérez,MD,9,2.9,"['-', '4', '-', '4', '-']",0,4,0,4,0,1.6,360000,81.1,29,86,43,68,41,53.4,53760000,Real Madrid,Real Madrid,129.5,88,34,70,100,79,74.2,147090000,9,1,Iñigo Pérez,0.0
Osasuna,Iker Benito,MD,3,1.5,"['0', '2', '-', '-', '-']",0,2,0,0,0,0.4,270000,81.1,29,86,43,68,41,53.4,53760000,Real Madrid,Real Madrid,129.5,88,34,70,100,79,74.2,147090000,9,1,Iker Benito,1.0
Osasuna,Aimar Oroz,MD,0,0.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,250000,81.1,29,86,43,68,41,53.4,53760000,Real Madrid,Real Madrid,129.5,88,34,70,100,79,74.2,147090000,9,1,Aimar Oroz,0.0
